ID,Артикул,Производитель,Название,Ед. Изм.,Кол-во,Кол. Вн. склады,Цена
257645,257645,ЭЛЕКТРОМЕХАНИКА,Выключатель автоматический ВА 51-25 340010-R00-УХЛ3 25А,шт,3,,1956.78
257644,257644,ЭЛЕКТРОМЕХАНИКА,Выключатель автоматический ВА 51-25 340010-R00-УХЛ3 16А,шт,1,,1956.78
257646,257646,ЭЛЕКТРОМЕХАНИКА,"Выключатель автоматический ВА 51-25 340010-R00-УХЛ3 12,5А",шт,1,,1956.78
72285,1616400000,ЭЛЕКТРОМЕХАНИКА,Клемма на DIN-рейку ZSI 2.5,шт,38,,414.3
73585,EM0073585,ЭЛЕКТРОМЕХАНИКА,Светильник ДСП 01-09-002 IP52 Желудь LED 220В с решеткой,шт,12,,904.0
137822,137822,ЭЛЕКТРОМЕХАНИКА,Болт М 10х20 (25 шт),шт,4,,300.0
130135,130135,ЭЛЕКТРОМЕХАНИКА,Лампа энергосберег. Navigator 61 481 NLL-T120-40-230-840-E40,шт,2,,469.86
77464,SCLAEM1,ЭЛЕКТРОМЕХАНИКА,МЕХАНИЧ БЛОКИР ДЛЯ КОНТАКТОРОВ TVS 6 65,шт,2,,316.15
143069,143069,ЭЛЕКТРОМЕХАНИКА,"Ограничитель пускового тока ОПТ 1-16, 220в, 1 вход-выход",шт,2,,0.0
24871,1SFA619402R5233,ЭЛЕКТРОМЕХАНИКА,Лампа CL-523Y со встр.светодиодом желтая 230В АС (ABB),шт,6,27.0,303.01
73541,73541,ЭЛЕКТРОМЕХАНИКА,Драйвер для светодиодов VS ECXe 700.148 – 350/500/700mA 40w 359x30x21,шт,14,,348.37
257419,902502470,ЭЛЕКТРОМЕХАНИКА,Cветодиодная лампа местного освещения (МО) Вартон 7Вт Е27 127V AC 4000K,шт,1,,205.43
18285,1SAM250000R1005,ЭЛЕКТРОМЕХАНИКА,"MS 116 - 1 A c рег. тепл. защиты/0,63-1,0А/",шт,2,799.0,2365.99
10138,1SAM450000R1005,ЭЛЕКТРОМЕХАНИКА,MS 450 - 40А с рег. тепл. защиты/28-40А/,шт,1,,10553.66
32256,4013614265488,ЭЛЕКТРОМЕХАНИКА,MS 495 - 100А с рег. тепл. защиты/80-100А/,шт,2,,27699.92
25644,1SAM250000R1002,ЭЛЕКТРОМЕХАНИКА,"MS 116 - 0,25 A c рег. тепл. защиты/0,16-0,25 А/",шт,7,186.0,1859.51
22002,4016779465700,ЭЛЕКТРОМЕХАНИКА,S 202 B 2P 10 А 6 кА (ABB),шт,5,496.0,1327.87
14754,2582522003335,ЭЛЕКТРОМЕХАНИКА,"S 232R C 2P 32 А 4,5кА (ABB)",шт,4,,299.84
9938,4607114980622,ЭЛЕКТРОМЕХАНИКА,"S 231R C 1P 63 А 4,5кА (ABB)",шт,26,,226.13
9502,2582522003311,ЭЛЕКТРОМЕХАНИКА,"S 232R C 2P 20 А 4,5кА (ABB)",шт,4,,231.73
11760,2582522003281,ЭЛЕКТРОМЕХАНИКА,S 261 C 1P 25 А 6 кА (ABB),шт,11,,120.53
7418,7418,ЭЛЕКТРОМЕХАНИКА,"S 233R C 3P 6 А 4,5кА (ABB)",шт,7,,370.84
6446,6446,ЭЛЕКТРОМЕХАНИКА,"S 233R C 3P 10 А 4,5кА (ABB)",шт,4,,355.25
2994,2994,ЭЛЕКТРОМЕХАНИКА,"S 231R C 1P 40 А 4,5кА (ABB)",шт,9,,124.65
27269,27269,ЭЛЕКТРОМЕХАНИКА,S 203M C 3P 20 А 10кА (ABB),шт,1,84.0,5235.0
45934,45934,ЭЛЕКТРОМЕХАНИКА,S 202 B 2P 6 А 6 кА (ABB),шт,4,,1384.01
45937,45937,ЭЛЕКТРОМЕХАНИКА,S 203 B 3P 10 А 6 кА (ABB),шт,2,214.0,1758.11
33945,2CDS273001R0164,ЭЛЕКТРОМЕХАНИКА,S 203M C 3P 16 А 10кА (ABB),шт,2,25.0,6331.13
136355,136355,ЭЛЕКТРОМЕХАНИКА,Лампа люминесцентная компактная PL G23 11W 6400K (VITO),шт,10,,0.0
136345,136345,ЭЛЕКТРОМЕХАНИКА,Лампа накаливания ЛОН 40 Вт E27груша (Калашниково),шт,40,,15.19
136347,136347,ЭЛЕКТРОМЕХАНИКА,Лампа накаливания ЛОН 60 Вт E27грибок матовый (proeco),шт,190,,13.9
27085,0070000002557,ЭЛЕКТРОМЕХАНИКА,60 IP53 основание карболит,шт,2,,178.99
61992,EM0061992,ЭЛЕКТРОМЕХАНИКА,"Кабель ТехноКИПнг(D) 4х2х0,60",м,80,,156.0
54703,EM0054703,ЭЛЕКТРОМЕХАНИКА,"Кабель ТехноКИПнг(A)-LS 1х2х0,60",м,160,,188.5
258364,258364,ЭЛЕКТРОМЕХАНИКА,ЭПРА ITL-HFB 300W для ламп ITL-RT300w ITL-ST300w,шт,2,,0.0
17399,17399,ЭЛЕКТРОМЕХАНИКА,Сигнальная лампа СКЛ-14А-К-2- 24 (красн.),шт,1,,89.1
17398,17398,ЭЛЕКТРОМЕХАНИКА,Сигнальная лампа СКЛ-14А-Л-2-24 (зел.),шт,9,,81.89
66029,01FI11856,ЭЛЕКТРОМЕХАНИКА,1 х 185 1000 В,м,64,,1866.41
64732,044103040,ЭЛЕКТРОМЕХАНИКА,3 х 4,м,50,,156.0
32334,EM0032334,ЭЛЕКТРОМЕХАНИКА,Металлорукав Р3-ЦХ d 15,м,100,,19.04
33651,4050300464787,ЭЛЕКТРОМЕХАНИКА,Лампа ЛЛ LUMILUX T5 FH HE 28 Вт 830 G5 (Osram),шт,40,,223.18
136377,132642,ЭЛЕКТРОМЕХАНИКА,Лампа светодиодная LED 11Вт E27 4000К Feron,шт,30,,91.3
35424,35424,ЭЛЕКТРОМЕХАНИКА,Клеммная колодка проходная 25 кв.мм 12 пар (60А),шт,60,,186.54
35425,35425,ЭЛЕКТРОМЕХАНИКА,Клеммная колодка проходная 35 кв.мм 12 пар (80А),шт,50,,322.28
35427,35427,ЭЛЕКТРОМЕХАНИКА,Клеммная колодка проходная нг 4 кв.мм 12 пар (3А),шт,1540,,12.2
35421,35421,ЭЛЕКТРОМЕХАНИКА,Клеммная колодка проходная 6 кв.мм 12 пар (5А),шт,340,,46.7
35422,35422,ЭЛЕКТРОМЕХАНИКА,Клеммная колодка проходная 10 кв.мм 12 пар (10А),шт,400,,63.25
257813,257813,ЭЛЕКТРОМЕХАНИКА,Клеммная колодка проходная 20 кв. мм. 12 пар (30А),шт,240,,0.0
35438,35438,ЭЛЕКТРОМЕХАНИКА,Клеммная колодка проходная 16 кв. мм. 12 пар (30А),шт,150,,74.33
36869,LLBA1-3923A-2-08-K01,ЭЛЕКТРОМЕХАНИКА,Светильник ЛБА 3923А IP20 ЛЛ G5 2х 8 Вт двухрежимный с аккумулятором на 3 часа ЭПРА (ИЭК),шт,7,,1218.93
287219,287219,ЭЛЕКТРОМЕХАНИКА,Лампа галогенная 50Вт 230В GU5.3,шт,20,,0.0
287220,287220,ЭЛЕКТРОМЕХАНИКА,Лампа галогенная 35Вт 230В GU5.3,шт,10,,0.0
141197,LT-UTP-36w,ЭЛЕКТРОМЕХАНИКА,Блок питания панели LT-UTP-36w,шт,10,,0.0
139700,94570,ЭЛЕКТРОМЕХАНИКА,Светильники Navigator 94 570 NEL-P-7-4K-LED,шт,7,,0.0
141531,ND-P40-950mA-IP40,ЭЛЕКТРОМЕХАНИКА,Драйвер Navigator 61 547 ND-P40-950mA-IP40,шт,1,,0.0
209427,20567,ЭЛЕКТРОМЕХАНИКА,Светильник светодиодный ДСП IP65 (аналог ЛСП 2х18) (61446 DSP-04S),шт,1,58.0,1200.0
126697,Л3335,ЭЛЕКТРОМЕХАНИКА,Лампа 100 Вт E27 Spot R80 (General Electric),шт,18,,224.49
39475,39475,ЭЛЕКТРОМЕХАНИКА,Светильник НПП 03-100- 03 У IP65 ЛН E27 100 Вт со стеклом,шт,6,,259.0
49392,49392,ЭЛЕКТРОМЕХАНИКА,Светильник TLWP 118 PS ECP IP65 ЛЛ G13 ЭПРА (Technolux),шт,6,,573.38
44523,44523,ЭЛЕКТРОМЕХАНИКА,Светильник TLPL 218 ЛЛ G13 2х18 Вт ЭПРА (Technolux),шт,43,,592.39
43887,LLPO0-3011-1-10-K01,ЭЛЕКТРОМЕХАНИКА,Светильник ЛПО 3011 G13 10 Вт ЭПРА (ИЭК),шт,3,,604.58
44548,44548,ЭЛЕКТРОМЕХАНИКА,Светильник TLPL 136 ЛЛ G13 1х36 Вт ЭПРА (Technolux),шт,18,,592.39
37437,LLPO0-3018-1-18-K01,ЭЛЕКТРОМЕХАНИКА,Светильник ЛПО 3018 IP20 ЛЛ G13 1x18 Вт с призматическим рассеивателем ЭПРА (ИЭК),шт,12,,1225.32
41152,LLPO1-3017-2-36-K01,ЭЛЕКТРОМЕХАНИКА,Светильник ЛПО 3017 G13 2х36 Вт с защитной сеткой ЭПРА (ИЭК),шт,1,2.0,1726.24
39390,LLPO0-3016-1-15-K01,ЭЛЕКТРОМЕХАНИКА,Светильник ЛПО 3016 IP20 ЛЛ G13 15 Вт ЭПРА (ИЭК),шт,26,,381.19
37874,LLPO0-3020-1-18-K01,ЭЛЕКТРОМЕХАНИКА,Светильник ЛПО 3020 18Вт 230В T8/G13 (ИЭК),шт,2,,816.19
8059,8059,ЭЛЕКТРОМЕХАНИКА,Светильник ЖКУ 35-400-003 УХЛ IP53 ДНаТ E40 400 Вт с плоским стеклом (Galad),шт,1,,3231.8
43364,LNPP0-3102-1-060-K01,ЭЛЕКТРОМЕХАНИКА,Светильник НВП 3102 IP54 E27 60 Вт прямоугольник без решетки (ИЭК),шт,10,,330.35
139283,2582522003199,ЭЛЕКТРОМЕХАНИКА,Розетка кабельная 16А 3P+N+E 415В переносная Easy&Safe (416EC6),шт,1,106.0,1446.3
136429,136429,ЭЛЕКТРОМЕХАНИКА,"Концевая крышка-D-UT 2,5/10-3047028 (50шт)",упак,130,,0.0
137509,Ph3072800,ЭЛЕКТРОМЕХАНИКА,UK 6-T-P Клемма с размыкателем (упак. 50),шт,200,,0.0
136306,136306,ЭЛЕКТРОМЕХАНИКА,"Трубка кембрик ПВХ ""Русмарк"" для печати, белая, 2,0мм",м,30,,0.0
136308,136308,ЭЛЕКТРОМЕХАНИКА,"Трубка кембрик ПВХ ""Русмарк"" для печати, белая, 4,0мм",м,30,,0.0
136307,136307,ЭЛЕКТРОМЕХАНИКА,"Трубка кембрик ПВХ ""Русмарк"" для печати, белая, 2,5мм",м,30,,0.0
287228,136309,ЭЛЕКТРОМЕХАНИКА,"Трубка кембрик ПВХ ""Русмарк"" для печати, белая, 5,0мм",м,50,,0.0
40907,40907,ЭЛЕКТРОМЕХАНИКА,Лампа ЛН груша матированная CLAS A FR 40 Вт 220 В E27 (Osram),шт,25,,40.33
39011,39011,ЭЛЕКТРОМЕХАНИКА,"Трубка Термоус. колпачек CEC d 15/4,5 чёрный",шт,91,,54.18
140066,EM301715,ЭЛЕКТРОМЕХАНИКА,Автоматический выключатель 1P C 32 А 6 кА (Doepke),шт,5,,81.46
136688,136688,ЭЛЕКТРОМЕХАНИКА,Бокс встраиваемый 1х6 мод (Viko),шт,8,,388.0
136687,136687,ЭЛЕКТРОМЕХАНИКА,Бокс встраиваемый 1х8 мод (Viko),шт,9,,388.0
136686,136686,ЭЛЕКТРОМЕХАНИКА,Корпус металлический ЩРв-18з-1 36 УХЛ3 IP31,шт,1,,259.0
136620,136620,ЭЛЕКТРОМЕХАНИКА,Коробка распаячная с 7 кабельными вводами 80х80х40 IP54,шт,1,,52.6
136618,136618,ЭЛЕКТРОМЕХАНИКА,"Коробка распаячная О/У 40-0120 серая (RAL7035) IP55, 4 гермоввода (Промрукав)",шт,13,,43.57
8115,302921,ЭЛЕКТРОМЕХАНИКА,Автоматический выключатель ВА 3P 6А С (ЩИТ),шт,6,,108.58
8109,302914,ЭЛЕКТРОМЕХАНИКА,Автоматический выключатель ВА 2P 20А С (ЩИТ),шт,28,,78.86
8113,302918,ЭЛЕКТРОМЕХАНИКА,Автоматический выключатель ВА 2P 50А С (ЩИТ),шт,6,,71.95
8038,301718,ЭЛЕКТРОМЕХАНИКА,Автоматический выключатель 1P C 50 А 6 кА (Doepke),шт,3,,182.37
8039,EM008039,ЭЛЕКТРОМЕХАНИКА,Автоматический выключатель 1P C 63 А 6 кА (Doepke),шт,8,,270.61
8040,EM301751,ЭЛЕКТРОМЕХАНИКА,Автоматический выключатель 3P C 6 А 6 кА (Doepke),шт,46,,772.94
8041,301752,ЭЛЕКТРОМЕХАНИКА,Автоматический выключатель 3P C 10 А 6 кА (Doepke),шт,34,,456.41
8042,301753,ЭЛЕКТРОМЕХАНИКА,Автоматический выключатель 3P C 16 А 6 кА (Doepke),шт,1,,744.04
8043,301754,ЭЛЕКТРОМЕХАНИКА,Автоматический выключатель 3P C 20 А 6 кА (Doepke),шт,5,,468.3
8427,8427,ЭЛЕКТРОМЕХАНИКА,Выключатель Makel Mimoza С/У 1-клавишный беж. без вставки (Makel),шт,3,,145.22
5292,5292,ЭЛЕКТРОМЕХАНИКА,Розетка С/У с З/К (Беларусь),шт,16,,12.83
6450,301310А,ЭЛЕКТРОМЕХАНИКА,Автоматический выключатель 2P C 10 А C45N (Sassin),шт,40,,29.31
3157,303405,ЭЛЕКТРОМЕХАНИКА,УЗО 4 п 40А 30мА (ДЭК),шт,8,,665.35
3158,303406,ЭЛЕКТРОМЕХАНИКА,УЗО 4 п 63А 30мА (ДЭК),шт,14,,665.35
3156,303404,ЭЛЕКТРОМЕХАНИКА,УЗО 4 п 25А 30мА (ДЭК),шт,1,,665.35
3528,3528,ЭЛЕКТРОМЕХАНИКА,"Счетчик СЭТ 4-1/1 3Ф 5-7,5А",шт,1,,2856.6
3125,301311,ЭЛЕКТРОМЕХАНИКА,Автоматический выключатель 2P C 40 А C45N (Sassin),шт,8,,29.31
3135,301321,ЭЛЕКТРОМЕХАНИКА,Автоматический выключатель 3P C 80 А NC100H (Sassin),шт,1,,0.0
10613,10613,ЭЛЕКТРОМЕХАНИКА,Розетка С/У телефонная РТ4-ЛБ,шт,84,,0.0
136512,136512,ЭЛЕКТРОМЕХАНИКА,Вставка Makel Mimoza беж.,шт,12,,10.03
136514,136514,ЭЛЕКТРОМЕХАНИКА,Выключатель Makel Mimoza С/У 1-клавишный с подсветкой бел. без вставки (Makel),шт,8,,150.64
133579,5SX22206,ЭЛЕКТРОМЕХАНИКА,Автоматический выключатель 2P B 20 А (Siemens),шт,36,,259.0
38542,38542,ЭЛЕКТРОМЕХАНИКА,Автоматический выключатель 1P C 20 А 3SB1-63 (Sassin),шт,10,,13.9
136691,136691,ЭЛЕКТРОМЕХАНИКА,Предохранитель ППН 39 160А,шт,2,,458.95
39575,5SP4191-7,ЭЛЕКТРОМЕХАНИКА,Автоматический выключатель 1P C 100 А (Siemens),шт,17,,1232.95
39574,5SP42917,ЭЛЕКТРОМЕХАНИКА,Автоматический выключатель 2P C 100 А (Siemens),шт,19,,1248.4
39579,5SP42926,ЭЛЕКТРОМЕХАНИКА,Автоматический выключатель 2P C 125 А (Siemens),шт,11,,1291.0
39573,5SP42807,ЭЛЕКТРОМЕХАНИКА,Автоматический выключатель 2P C 80 А (Siemens),шт,8,,1149.1
39549,39549,ЭЛЕКТРОМЕХАНИКА,Автоматический выключатель 2P C 20 А (Siemens),шт,76,,426.7
39383,39383,ЭЛЕКТРОМЕХАНИКА,Светильник накладной ЛПП 02-2х11-908 IP65 ЛЛ G13 ЭМПРА,шт,2,,1549.0
396721,01-04-002,Tekfor,Пластиковый распределительный щит CNN 40-06-1,шт,1,3.0,672.1
396778,01-01-005,Tekfor,Пластиковый распределительный щит BNN 40-08-1,шт,1,9.0,1056.25
8629,8629,ЭЛЕКТРОМЕХАНИКА,Прямое основание для светильника НББ 64-60,шт,119,,28.09
28020,11039,ЭЛЕКТРОМЕХАНИКА,Светильник НПБ 03-60-003 черный (Владасвет),шт,3,,240.0
45243,45243,ЭЛЕКТРОМЕХАНИКА,Светильник ЛБО 02-2х11-001,шт,5,,625.7
38141,38141,ЭЛЕКТРОМЕХАНИКА,Косое основание для светильника НББ 64-60,шт,102,,28.09
43044,43044,ЭЛЕКТРОМЕХАНИКА,Бокс навесной 707S 604 х 260 х 155 IP40 (Щитэлектрокомплект),шт,1,,1307.56
44168,44168,ЭЛЕКТРОМЕХАНИКА,Светильник РКУ 97-250-002,шт,2,,888.14
57411,EM0057411,ЭЛЕКТРОМЕХАНИКА,E27 Лампа КЛЛ ECO STAR ST 4U 46 Вт 842,шт,14,,0.0
39291,4008321334480,ЭЛЕКТРОМЕХАНИКА,E27 Лампа КЛЛ DULUXSTAR TWIST MINI 8 Вт 825 (Osram),шт,2,,207.39
54510,4052899917804,ЭЛЕКТРОМЕХАНИКА,Лампа энергосберегающая DULUX SUPERSTAR MICRO TWIST 21W/840 E27 109х57 (Osram),шт,8,,206.55
38977,4008321334602,ЭЛЕКТРОМЕХАНИКА,E27 Лампа КЛЛ DULUXSTAR TWIST MINI 5 Вт 827 (Osram),шт,36,,207.39
39449,4008321334367,ЭЛЕКТРОМЕХАНИКА,E27 Лампа КЛЛ DULUXSTAR TWIST MINI 11 Вт 827 (Osram),шт,8,,139.29
37006,4008321411983,ЭЛЕКТРОМЕХАНИКА,E14 Лампа КЛЛ DULUXSTAR TWIST MINI 11 Вт 827 (Osram),шт,6,,153.31
6849,6849,ЭЛЕКТРОМЕХАНИКА,Кнопка ВК 14-21 кр.,шт,21,,77.5
6850,6850,ЭЛЕКТРОМЕХАНИКА,Кнопка ВК 14-21 черн.,шт,13,,110.46
3971,3971,ЭЛЕКТРОМЕХАНИКА,Кнопка КЕ 011 1 кр. 2з,шт,25,,99.2
3976,3976,ЭЛЕКТРОМЕХАНИКА,Кнопка КЕ 011 3 черн. 2р,шт,23,,0.0
3974,3974,ЭЛЕКТРОМЕХАНИКА,Кнопка КЕ 011 2 черн. 1з+1р,шт,10,,99.2
16133,16133,ЭЛЕКТРОМЕХАНИКА,Кнопка ВК 43-21 11110 1з+1р черн.,шт,18,,138.5
39134,39134,ЭЛЕКТРОМЕХАНИКА,"Кнопка XA2-BS542 ""Грибок"" с фиксацией красный d40мм (Sassin)",шт,15,,112.84
69160,LLE70-27-009-2700,ЭЛЕКТРОМЕХАНИКА,Лампа энергосберегающая шар КЭЛ-G Е27 9Вт 2700К ИЭК,шт,19,,154.83
54232,LLE10-27-055-6500,ЭЛЕКТРОМЕХАНИКА,Лампа энергосберегающая КЭЛ-4U E27 55 Вт 6500К (ИЭК),шт,25,,586.32
44341,LLE20-14-013-2700-T3,ЭЛЕКТРОМЕХАНИКА,E14 Лампа КЛЛ КЭЛ-S 13 Вт 2700 (ИЭК),шт,135,,99.16
60337,LLE30-23-011-4000,ЭЛЕКТРОМЕХАНИКА,Лампа энергосберегающая КЛ-PL(U) G23 11Вт 4000К Т4 (ИЭК),шт,48,,161.67
43026,LLEP25-27-020-2700-T3,ЭЛЕКТРОМЕХАНИКА,Лампа энергосберегающая КЭЛP-FS спираль Е27 20Вт 2700К IEK-eco,шт,27,,124.45
44289,LLE10-40-105-6500,ЭЛЕКТРОМЕХАНИКА,E40 Лампа КЛЛ КЭЛ-6U 105 Вт 6500 (ИЭК),шт,1,,1121.95
43813,LLE20-27-011-2700-T2,ЭЛЕКТРОМЕХАНИКА,E27 Лампа КЛЛ КЭЛ-S 11 Вт 2700 (ИЭК),шт,30,,222.0
136408,136408,ЭЛЕКТРОМЕХАНИКА,E27 Лампа КЛЛ КЭЛ-S 9 Вт 2700 (ИЭК) спираль,шт,39,,104.47
43853,LLE20-14-011-2700-T3,ЭЛЕКТРОМЕХАНИКА,E14 Лампа КЛЛ КЭЛ-S 11 Вт 2700 (ИЭК),шт,50,,107.13
43852,LLE20-14-009-2700-T3,ЭЛЕКТРОМЕХАНИКА,E14 Лампа КЛЛ КЭЛ-S 9 Вт 2700 (ИЭК),шт,123,,104.47
43668,LLE25-27-011-2700-T2,ЭЛЕКТРОМЕХАНИКА,Е27 Лампа КЛЛ КЭЛ-FS 11Вт 2700 (ИЭК),шт,70,,273.01
50922,LLE20-14-015-2700-T2,ЭЛЕКТРОМЕХАНИКА,Лампа энергосберегающая КЛЛ КЭЛ-S Е14 15 Вт 2700К Т2 (ИЭК),шт,13,,123.94
139923,015032,ЭЛЕКТРОМЕХАНИКА,4630033676109,шт,1,,307.54
139925,025331,ЭЛЕКТРОМЕХАНИКА,Блок питания Arlight APS-60-12B замена на ARS-60-12,шт,1,,307.54
139921,024119,ЭЛЕКТРОМЕХАНИКА,Блок питания Arlight APS-100L-24BM замена на ARS-100L-24,шт,1,,307.54
